person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
25,30000,3,3.0,3,D,4200,15.99,0,0.14,0,3
25,12000,3,3.0,0,C,4350,12.98,1,0.36,1,4
22,22000,3,6.0,3,C,4350,11.54,0,0.2,0,3
23,40000,2,7.0,3,A,5000,8.49,0,0.13,0,4
23,40000,0,3.0,5,B,4000,9.99,0,0.1,0,4
26,40000,0,3.0,3,A,2200,8.49,0,0.06,0,3
25,40000,0,0.0,3,A,3600,7.49,0,0.09,0,3
23,40000,0,7.0,4,B,4000,10.99,0,0.1,0,4
26,40000,0,6.0,2,B,6000,11.99,0,0.15,0,2
26,15000,3,0.0,0,B,4375,12.69,1,0.29,0,4
24,22044,3,3.0,2,E,4375,16.4,1,0.2,1,3
26,24480,3,0.0,3,A,4375,5.79,0,0.18,0,4
23,50000,3,5.0,0,A,4375,8.49,0,0.09,0,2
22,14400,3,0.0,2,E,4400,19.91,1,0.31,0,4
22,19200,3,6.0,4,B,4400,11.49,1,0.23,0,2
21,20000,3,3.0,4,A,4400,6.91,0,0.22,0,4
24,25000,3,0.0,0,A,4400,6.76,0,0.18,0,3
21,40000,0,5.0,1,C,2000,12.99,0,0.05,1,4
22,32496,3,5.0,4,A,4400,8.49,0,0.14,0,4
23,40000,0,3.0,3,A,5000,5.42,0,0.13,0,3
23,40000,0,7.0,1,C,6000,14.79,0,0.15,0,2
26,40000,0,5.0,1,A,7200,7.49,0,0.18,0,2
22,34000,0,6.0,5,D,15000,15.99,1,0.44,1,2
23,38000,3,5.0,5,B,4400,11.71,0,0.12,0,2
23,43000,3,7.0,3,B,4400,11.99,1,0.1,0,4
22,40000,0,6.0,0,C,5000,12.99,0,0.13,1,2
24,49000,3,8.0,0,D,4400,16.77,1,0.09,1,3
22,60000,3,0.0,1,C,4400,15.23,0,0.07,1,3
24,80000,3,7.0,1,E,4400,19.03,0,0.06,1,2
23,40000,0,7.0,5,B,13000,9.99,0,0.33,0,3
26,95459,3,10.0,0,C,4400,13.8,0,0.05,0,4
24,33600,3,5.0,4,B,4450,11.49,0,0.13,0,4
24,42200,3,5.0,0,A,4450,9.32,0,0.11,0,4
22,40000,0,5.0,4,A,5400,7.42,0,0.14,0,2
22,40000,0,7.0,1,A,14000,7.49,0,0.35,0,3
22,14400,3,0.0,1,A,4500,7.88,1,0.31,0,4
25,40000,0,2.0,4,B,4500,10.99,0,0.11,0,3
25,40000,0,9.0,0,C,3500,13.49,0,0.09,0,3
24,40000,0,3.0,5,B,3200,10.99,0,0.08,0,2
23,15600,3,1.0,5,A,4500,5.99,1,0.29,0,4
25,15600,3,3.0,4,A,4500,7.51,1,0.29,0,3
22,40000,0,3.0,0,B,7500,11.49,0,0.19,0,3
24,40000,2,6.0,1,A,2800,8.49,0,0.07,0,4
25,40000,2,0.0,3,A,11000,8.49,0,0.28,0,2
24,40000,0,5.0,2,A,15000,7.49,0,0.38,0,2
24,40000,0,5.0,0,B,3000,11.99,0,0.07,0,4
23,40000,0,2.0,3,B,2000,10.99,0,0.05,0,4
21,18000,3,2.0,4,B,4500,10.38,1,0.25,0,2
24,40000,0,2.0,2,B,2500,9.99,0,0.06,0,2
23,18000,3,0.0,0,B,4500,12.21,1,0.25,0,3
24,18200,3,8.0,1,A,4500,8.94,1,0.25,0,2
24,40000,0,6.0,0,A,10000,5.79,0,0.25,0,4
25,18204,3,0.0,1,C,4500,13.61,1,0.25,0,2
26,40000,2,0.0,3,B,4300,10.74,0,0.11,0,2
21,20000,3,5.0,4,C,4500,13.49,0,0.23,0,2
24,40000,0,9.0,3,B,2125,11.11,0,0.05,0,4
21,20004,3,4.0,3,A,4500,8.0,0,0.22,0,2
21,20400,3,2.0,4,B,4500,10.99,0,0.22,0,2
25,21000,3,0.0,0,B,4500,9.62,0,0.21,0,4
25,21000,3,2.0,1,E,4500,16.45,1,0.21,1,4
22,40000,0,7.0,4,A,10850,7.66,0,0.27,0,4
23,21600,3,1.0,1,D,4500,15.65,1,0.21,0,2
23,23421,3,3.0,3,E,4500,17.99,1,0.19,1,3
23,34000,0,0.0,1,C,4000,14.17,1,0.12,0,2
23,40000,0,6.0,4,B,7200,11.11,0,0.18,0,2
21,23916,3,2.0,1,B,4500,9.62,0,0.19,0,4
26,24000,3,10.0,3,B,4500,12.42,0,0.19,0,4
24,40000,0,6.0,0,B,5000,11.11,0,0.13,0,2
26,24000,3,5.0,5,A,4500,5.79,0,0.19,0,3
22,24000,3,0.0,1,B,4500,11.49,0,0.19,0,2
25,40000,0,1.0,2,A,4000,7.29,0,0.1,0,2
22,24500,3,3.0,0,A,4500,8.94,0,0.18,0,2
23,25596,3,2.0,3,B,4500,9.99,0,0.18,0,4
23,26000,3,3.0,3,A,4500,8.49,1,0.17,0,2
25,30996,3,9.0,5,A,4500,6.92,0,0.15,0,3
23,32400,3,4.0,1,A,4500,7.49,0,0.14,0,4
22,40000,0,1.0,1,A,4800,5.42,0,0.12,0,2
22,33000,3,2.0,4,A,4500,7.88,0,0.14,0,3
23,33000,3,1.0,0,D,4500,15.05,1,0.14,0,4
21,40000,0,3.0,0,A,8000,6.92,0,0.2,0,4
22,35000,3,2.0,5,C,4500,14.27,0,0.13,1,2
23,35000,3,5.0,4,B,4500,10.59,0,0.13,0,2
24,35000,3,1.0,3,C,4500,12.87,0,0.13,1,3
22,40000,0,5.0,3,B,8000,10.74,0,0.2,0,3
21,36000,3,0.0,1,A,4500,6.62,0,0.13,0,2
26,34000,0,4.0,4,A,12250,6.91,1,0.36,0,4
22,36000,3,5.0,1,A,4500,6.17,0,0.13,0,3
24,36000,3,5.0,5,A,4500,7.14,0,0.13,0,4
22,40000,2,5.0,3,B,6000,9.25,0,0.15,0,3
22,37342,3,3.0,5,C,4500,11.03,0,0.12,1,2
23,40000,0,2.0,3,B,7000,8.88,0,0.17,0,3
24,37500,3,0.0,4,A,4500,5.42,0,0.12,0,4
24,40000,2,0.0,4,A,6900,6.91,0,0.17,0,3
22,32000,3,5.0,3,A,4500,9.63,1,0.14,0,2
24,38000,3,8.0,3,B,4500,10.83,0,0.12,0,2
23,38004,3,2.0,1,A,4500,7.88,0,0.12,0,2
24,34000,0,1.0,0,D,7000,14.09,1,0.21,0,2
24,39000,3,2.0,5,B,4500,10.99,0,0.12,0,4
22,39996,3,2.0,1,C,4500,13.43,0,0.11,0,4
22,40000,3,6.0,1,A,4500,7.66,0,0.11,0,3
26,40000,3,0.0,3,A,4500,7.74,0,0.11,0,2
25,40000,2,3.0,1,D,12000,14.83,0,0.3,0,4
24,40000,3,8.0,3,C,4500,12.84,0,0.11,0,3
22,40000,0,6.0,5,B,4000,10.36,0,0.1,0,4
24,34068,3,2.0,1,D,4500,14.84,1,0.13,0,3
23,41000,3,6.0,4,C,4500,12.99,0,0.11,0,4
25,40000,0,6.0,3,C,5000,12.61,0,0.13,1,4
21,36000,3,1.0,5,D,4500,17.27,1,0.13,0,2
24,40000,0,4.0,3,B,3500,8.88,0,0.09,0,2
26,40000,0,10.0,2,A,5300,5.42,0,0.13,0,2
21,42000,3,4.0,0,A,4500,6.03,0,0.11,0,4
22,42000,3,2.0,0,B,4500,11.49,0,0.11,0,4
21,40000,0,3.0,0,A,6000,5.79,0,0.15,0,3
26,42000,3,3.0,4,A,4500,7.66,0,0.11,0,2
25,43500,3,0.0,3,A,4500,6.76,0,0.1,0,2
25,43738,3,0.0,0,A,4500,5.99,0,0.1,0,3
26,44004,3,2.0,3,A,4500,7.74,0,0.1,0,3
23,45000,3,0.0,5,B,4500,9.25,0,0.1,0,4
21,41000,3,2.0,0,C,4500,13.49,1,0.11,0,3
26,48000,3,10.0,0,B,4500,11.11,0,0.09,0,4
23,48500,3,0.0,0,B,4500,12.21,0,0.09,0,4
22,44000,3,3.0,4,A,4500,5.79,1,0.1,0,3
21,40000,0,3.0,3,A,2500,6.76,0,0.06,0,4
24,40000,2,6.0,5,A,1000,6.76,0,0.03,0,3
23,52800,3,3.0,1,A,4500,6.76,0,0.09,0,4
24,54100,3,5.0,4,A,4500,7.14,0,0.08,0,4
26,40000,2,0.0,2,B,10000,11.86,0,0.25,0,4
22,48300,3,0.0,2,B,4500,9.76,1,0.09,0,2
22,34000,0,4.0,4,D,7750,15.21,1,0.23,0,2
23,40000,0,1.0,4,A,4000,7.14,0,0.1,0,3
24,40000,2,4.0,4,C,2000,14.35,0,0.05,0,2
24,55000,3,2.0,0,A,4500,7.9,0,0.08,0,2
23,55000,3,4.0,5,A,4500,8.49,0,0.08,0,3
22,55000,3,4.0,0,A,4500,6.76,0,0.08,0,4
24,40000,0,2.0,5,C,15250,13.98,0,0.38,1,2
26,58947,3,10.0,3,A,4500,6.03,0,0.08,0,2
23,59000,3,3.0,3,C,4500,12.68,0,0.08,1,3
25,40000,2,0.0,1,B,8000,10.38,0,0.2,0,4
23,54000,3,5.0,2,A,4500,8.49,1,0.08,0,2
23,62000,3,7.0,5,B,4500,12.42,0,0.07,0,2
22,40000,0,2.0,4,A,8100,7.14,0,0.2,0,3
25,60000,3,9.0,2,B,4500,10.99,1,0.07,0,2
24,74000,3,0.0,4,B,4500,12.18,0,0.06,0,4
25,78996,3,9.0,1,A,4500,8.63,0,0.06,0,2
25,80000,3,8.0,5,C,4500,13.06,0,0.06,0,2
25,82560,3,6.0,0,A,4500,7.42,0,0.05,0,3
25,84000,3,0.0,2,B,4500,12.18,0,0.05,0,2
24,40000,0,3.0,5,B,10500,11.36,0,0.26,0,4
24,40000,0,8.0,4,B,10000,9.88,0,0.25,0,2
21,40000,2,6.0,5,B,5600,10.25,0,0.14,0,3
25,138000,3,1.0,1,C,4500,13.43,0,0.03,0,3
23,20664,3,4.0,1,C,4550,13.72,0,0.22,1,3
21,34000,0,5.0,1,B,10000,10.62,1,0.29,0,2
22,29976,3,6.0,0,C,4550,12.84,0,0.15,0,3
23,42000,3,2.0,1,C,4550,15.23,0,0.11,0,4
26,130000,3,0.0,2,C,4550,13.57,0,0.04,1,2
21,24000,3,0.0,1,C,4600,13.99,0,0.19,1,2
23,27864,3,0.0,3,A,4600,6.03,0,0.17,0,3
26,40000,0,5.0,3,B,6000,10.62,0,0.15,0,4
23,33000,3,0.0,1,B,4600,11.71,0,0.14,0,3
23,40000,3,1.0,5,B,4600,10.59,0,0.12,0,3
25,40000,0,8.0,0,A,10000,7.14,0,0.25,0,4
21,40000,0,5.0,3,A,9000,7.51,0,0.23,0,4
26,44000,3,5.0,0,C,4600,13.99,1,0.1,0,4
21,51996,3,5.0,4,A,4600,8.59,0,0.09,0,2
23,52000,3,5.0,4,D,4600,14.96,1,0.09,0,2
26,52800,3,3.0,0,D,4600,15.62,1,0.09,1,4
24,40000,0,8.0,0,A,4000,7.14,0,0.1,0,4
23,40000,0,3.0,1,B,12000,9.88,0,0.3,0,2
25,34000,0,2.0,2,C,5800,13.48,1,0.17,1,3
22,40000,0,0.0,1,C,4000,12.73,0,0.1,1,2
24,73000,3,2.0,3,B,4600,9.99,0,0.06,0,2
24,100000,3,1.0,1,A,4600,8.49,0,0.05,0,2
22,40000,2,0.0,5,C,6400,14.22,0,0.16,1,2
24,40000,0,8.0,0,B,15000,9.88,0,0.38,0,2
24,40000,0,2.0,5,B,10000,11.83,0,0.25,0,3
21,31970,3,2.0,5,A,4650,9.32,0,0.15,0,2
22,48000,3,2.0,3,B,4650,10.99,0,0.1,0,4
24,31776,3,6.0,5,A,4700,8.94,0,0.15,0,3
25,40000,3,0.0,3,C,4700,12.09,0,0.12,1,3
24,40000,2,1.0,2,A,9000,8.94,0,0.23,0,3
23,41000,3,7.0,4,A,4700,7.9,0,0.11,0,2
26,40000,0,3.0,5,B,1750,11.83,0,0.04,0,4
24,45000,3,2.0,0,B,4700,10.96,0,0.1,0,2
26,19800,3,0.0,3,C,4725,11.22,1,0.24,0,3
26,27600,3,0.0,3,A,4725,6.54,0,0.17,0,2
24,40000,2,8.0,2,C,7500,13.22,0,0.19,0,3
24,12000,3,0.0,1,B,4750,10.75,1,0.4,0,4
21,13806,3,6.0,4,C,4750,12.73,1,0.34,1,3
22,14000,3,2.0,4,D,4750,14.61,1,0.34,0,4
26,14040,3,1.0,0,B,4750,10.25,1,0.34,0,2
23,14400,3,1.0,1,B,4750,11.11,1,0.33,0,2
21,40000,0,5.0,1,B,9000,11.14,0,0.23,0,3
26,15000,3,0.0,4,A,4750,8.49,1,0.32,0,3
25,15600,3,1.0,4,C,4750,13.85,1,0.3,0,4
22,16000,3,0.0,1,C,4750,13.16,1,0.3,0,3
23,40000,2,6.0,5,B,12000,11.14,0,0.3,0,3
22,20400,3,1.0,0,B,4750,11.49,0,0.23,0,2
25,20400,3,3.0,5,C,4750,12.98,0,0.23,1,4
24,40000,0,2.0,0,A,3400,7.4,0,0.09,0,3
25,24000,3,9.0,3,B,4750,10.38,0,0.2,0,4
24,24000,3,8.0,0,B,4750,10.62,0,0.2,0,3
21,26400,3,5.0,4,C,4750,12.23,0,0.18,0,3
24,34000,0,3.0,4,D,10000,15.31,1,0.29,1,2
22,40000,2,0.0,1,B,6000,11.48,0,0.15,0,4
24,40000,0,8.0,1,D,3000,15.65,0,0.07,0,2
23,40000,0,1.0,1,B,4000,11.48,0,0.1,0,3
22,13440,3,1.0,3,B,4800,12.53,1,0.36,0,4
21,15000,3,6.0,5,A,4800,8.49,1,0.32,0,3
24,15000,3,3.0,4,E,4800,16.95,1,0.32,0,3
21,15996,3,3.0,3,D,4800,15.37,1,0.3,1,3
26,20000,3,0.0,0,A,4800,7.49,0,0.24,0,2
24,20000,3,5.0,3,B,4800,11.14,0,0.24,0,4
24,40000,0,3.0,5,A,5000,8.59,0,0.13,0,3
22,40000,0,6.0,0,A,7000,9.32,0,0.17,0,3
26,40000,0,6.0,5,C,10750,12.84,0,0.27,1,4
23,40000,0,7.0,1,B,3500,12.21,0,0.09,0,3
22,21000,3,5.0,3,B,4800,10.75,0,0.23,0,3
26,21000,3,0.0,5,A,4800,7.75,0,0.23,0,4
22,21600,3,0.0,3,C,4800,13.49,0,0.22,0,3
21,22000,3,1.0,3,A,4800,7.88,0,0.22,0,2
26,40000,0,3.0,5,A,3250,8.0,0,0.08,0,4
21,34000,1,3.0,5,E,9600,15.68,1,0.28,1,2
22,24000,3,6.0,1,A,4800,7.49,0,0.2,0,2
22,24500,3,3.0,3,B,4800,10.65,0,0.2,0,2
25,26000,3,1.0,4,B,4800,10.65,0,0.18,0,4
22,26004,3,5.0,3,B,4800,10.99,0,0.18,0,4
24,26085,3,2.0,1,C,4800,13.35,0,0.18,1,3
21,27000,3,1.0,1,A,4800,7.51,0,0.18,0,2
22,40000,0,1.0,4,E,8000,16.0,0,0.2,1,3
21,27700,3,5.0,4,A,4800,6.62,0,0.17,0,4
26,27880,3,1.0,3,B,4800,9.25,0,0.17,0,4
22,29000,3,6.0,3,C,4800,12.99,0,0.17,1,4
25,34000,0,8.0,2,B,3000,10.51,1,0.09,0,3
22,29534,3,1.0,1,B,4800,11.99,0,0.16,0,4
23,40000,0,1.0,5,B,1200,10.83,0,0.03,0,2
24,30000,3,5.0,1,A,4800,6.99,0,0.16,0,4
23,30000,3,6.0,1,A,4800,7.49,0,0.16,0,3
24,30000,3,8.0,5,B,4800,11.49,0,0.16,0,2
24,30000,3,0.0,1,C,4800,13.35,0,0.16,0,3
26,40000,0,10.0,5,B,5200,10.08,0,0.13,0,3
25,30000,3,5.0,0,C,4800,11.22,0,0.16,1,3
24,40000,2,4.0,3,A,1000,7.37,0,0.03,0,2
22,40000,0,5.0,3,A,5000,7.68,0,0.13,0,4
24,32000,3,6.0,3,B,4800,10.59,0,0.15,0,2
22,32000,3,3.0,0,D,4800,16.49,1,0.15,1,2
22,32000,3,0.0,0,B,4800,11.11,0,0.15,0,4
25,32000,3,0.0,1,A,4800,7.14,0,0.15,0,3
22,40000,0,5.0,0,B,8000,9.76,0,0.2,0,4
22,32000,3,1.0,1,C,4800,13.61,0,0.15,0,4
23,32640,3,5.0,5,B,4800,11.99,0,0.15,0,2
26,33000,3,6.0,1,B,4800,12.69,0,0.15,0,4
22,33000,3,3.0,3,A,4800,7.49,0,0.15,0,4
22,40000,0,1.0,1,B,13025,10.14,0,0.33,0,3
26,40000,2,0.0,3,B,15000,9.64,0,0.38,0,4
24,33000,3,4.0,3,D,4800,14.91,1,0.15,1,4
24,40000,2,6.0,3,D,5000,11.86,0,0.13,0,4
23,34000,0,0.0,0,D,2525,13.12,1,0.07,0,3
23,33000,3,5.0,0,D,4800,14.54,1,0.15,1,3
25,34000,0,2.0,5,C,15450,11.22,1,0.45,0,4
24,33600,3,0.0,3,B,4800,11.86,0,0.14,0,2
26,35000,3,0.0,0,A,4800,8.9,0,0.14,0,2
22,40058,0,5.0,5,B,6000,9.91,0,0.15,0,2
22,35000,3,3.0,1,A,4800,5.42,0,0.14,0,3
25,35000,3,9.0,5,B,4800,11.14,0,0.14,0,2
25,35000,3,1.0,3,C,4800,10.28,0,0.14,0,2
23,40104,1,7.0,1,C,10000,12.72,0,0.25,1,2
24,40113,0,6.0,2,A,5000,7.14,0,0.12,0,2
23,36000,3,0.0,4,B,4800,11.11,0,0.13,0,3
21,40200,0,5.0,3,A,7200,7.88,0,0.18,0,2
25,30000,3,0.0,2,E,4800,15.95,1,0.16,1,2
26,40224,0,0.0,4,A,7000,7.4,0,0.17,0,2
22,40269,0,6.0,0,C,6625,15.23,0,0.16,1,3
26,40272,0,3.0,1,B,10000,11.86,0,0.25,0,3
23,40308,0,1.0,1,A,5000,7.68,0,0.12,0,4
25,38000,3,9.0,3,B,4800,11.71,0,0.13,0,4
22,32400,3,7.0,4,C,4800,13.98,1,0.15,1,2
22,38790,3,0.0,1,C,4800,13.8,0,0.12,1,3
26,39996,3,5.0,1,C,4800,12.99,0,0.12,0,4
22,40499,0,7.0,3,B,11500,11.83,0,0.28,0,4
24,40800,3,5.0,3,C,4800,13.85,0,0.12,1,3
22,41300,3,6.0,1,B,4800,11.89,0,0.12,0,3
25,40500,0,5.0,2,B,6500,9.63,0,0.16,0,4
22,41504,3,6.0,1,C,4800,12.99,0,0.12,0,4
22,42000,3,4.0,0,C,4800,14.35,0,0.11,0,4
25,42000,3,2.0,0,C,4800,13.22,0,0.11,0,4
22,42996,3,3.0,4,C,4800,11.03,0,0.11,0,4
26,44600,3,0.0,1,C,4800,14.65,0,0.11,0,2
25,45000,3,9.0,1,A,4800,7.51,0,0.11,0,3
26,45000,3,1.0,3,A,4800,5.42,0,0.11,0,2
23,39000,3,0.0,4,E,4800,17.99,1,0.12,0,4
26,40610,0,7.0,2,A,3500,7.14,0,0.09,0,4
26,40720,0,4.0,4,C,10000,13.48,0,0.25,1,3
26,45000,3,2.0,4,C,4800,13.06,0,0.11,1,4
21,45000,3,3.0,5,A,4800,7.51,0,0.11,0,4
23,45000,3,4.0,4,C,4800,13.98,0,0.11,1,2
23,45000,3,2.0,1,C,4800,13.22,0,0.11,1,4
25,45000,3,2.0,4,B,4800,9.45,0,0.11,0,4
26,45243,3,3.0,5,B,4800,9.25,0,0.11,0,2
24,45840,3,2.0,0,A,4800,7.49,0,0.1,0,2
24,46000,3,0.0,4,A,4800,8.9,0,0.1,0,2
24,40800,0,0.0,3,B,8000,11.99,0,0.2,0,4
22,40800,0,6.0,4,A,7975,5.79,0,0.2,0,3
25,40800,0,9.0,3,B,9700,9.63,0,0.24,0,4
21,47664,3,5.0,0,A,4800,7.9,0,0.1,0,2
23,40800,0,4.0,3,B,10400,10.0,0,0.25,0,2
23,48000,3,6.0,5,A,4800,7.9,0,0.1,0,3
26,42000,3,2.0,5,C,4800,14.27,1,0.11,0,2
24,42000,3,2.0,1,C,4800,15.23,1,0.11,1,2
22,40800,2,6.0,5,C,10000,12.61,0,0.25,1,2
23,48000,3,3.0,3,A,4800,5.42,0,0.1,0,3
22,48000,3,0.0,0,C,4800,12.98,0,0.1,1,2
24,40800,2,0.0,5,C,14400,14.35,0,0.35,0,2
26,40800,0,3.0,4,A,7500,7.88,0,0.18,0,2
24,48000,3,0.0,4,B,4800,9.88,0,0.1,0,3
23,48600,3,2.0,0,B,4800,10.36,0,0.1,0,3
23,48756,3,5.0,3,B,4800,11.36,0,0.1,0,4
23,40800,0,3.0,3,A,10000,7.14,0,0.25,0,2
25,50000,3,8.0,1,C,4800,15.96,0,0.1,0,2
24,40800,0,1.0,1,D,6000,12.92,0,0.15,0,3
25,50000,3,5.0,5,B,4800,10.99,0,0.1,0,4
22,40872,0,6.0,1,B,13750,10.83,0,0.34,0,4
23,40900,2,5.0,3,B,12200,11.36,0,0.3,0,4
22,34900,0,4.0,0,D,3600,15.7,1,0.1,0,4
23,50000,3,7.0,1,B,4800,10.37,0,0.1,0,3
22,50000,3,7.0,3,C,4800,12.68,0,0.1,0,3
24,50000,3,2.0,5,C,4800,13.22,0,0.1,0,4
26,52000,3,2.0,1,B,4800,9.99,0,0.09,0,2
23,52000,3,3.0,1,B,4800,9.88,0,0.09,0,2
24,55000,3,8.0,4,A,4800,6.92,0,0.09,0,3
21,55000,3,3.0,1,B,4800,11.12,0,0.09,0,4
25,49000,3,3.0,3,D,4800,14.96,1,0.1,1,2
23,41000,0,7.0,1,A,6000,6.03,0,0.15,0,4
25,55200,3,2.0,3,A,4800,7.9,0,0.09,0,3
22,41000,0,6.0,1,A,12000,6.03,0,0.29,0,2
23,56928,3,3.0,4,B,4800,10.38,0,0.08,0,3
21,41000,0,4.0,0,A,7000,6.03,0,0.17,0,3
26,52000,3,6.0,3,E,4800,17.99,1,0.09,0,4
26,41000,0,5.0,4,A,8000,6.03,0,0.2,0,3
26,53000,3,2.0,4,D,4800,15.62,1,0.09,1,3
26,60000,3,1.0,2,A,4800,7.9,0,0.08,0,3
24,60000,3,4.0,2,A,4800,6.54,0,0.08,0,4
22,41000,0,0.0,5,B,6400,9.99,0,0.16,0,4
24,62000,3,4.0,4,A,4800,7.14,0,0.08,0,3
22,41000,2,0.0,4,A,1000,6.99,0,0.02,0,2
26,65000,3,0.0,2,C,4800,13.72,0,0.07,0,2
24,65000,3,0.0,4,A,4800,7.88,0,0.07,0,4
24,41000,0,3.0,5,A,2500,7.29,0,0.06,0,2
25,65004,3,1.0,2,C,4800,13.49,0,0.07,0,3
21,41000,0,2.0,4,A,8200,6.91,0,0.2,0,3
23,35000,0,7.0,1,C,5000,12.98,1,0.14,1,3
22,41000,0,0.0,1,B,6000,11.86,0,0.15,0,2
23,69000,3,7.0,3,B,4800,10.75,0,0.07,0,2
26,72000,3,4.0,2,B,4800,11.86,0,0.07,0,3
24,72096,3,2.0,2,A,4800,7.14,0,0.07,0,2
22,67200,3,6.0,0,E,4800,16.7,1,0.07,1,2
24,69000,3,2.0,0,D,4800,15.21,1,0.07,0,4
22,75000,3,0.0,0,B,4800,12.21,0,0.06,0,2
24,41000,2,9.0,2,D,10000,15.33,0,0.24,0,4
24,41000,0,3.0,0,B,9000,9.88,0,0.22,0,2
23,41000,0,7.0,5,D,10000,14.96,0,0.24,1,2
22,41000,0,0.0,0,B,7750,9.88,0,0.19,0,3
23,86000,3,0.0,5,B,4800,9.62,0,0.06,0,3
21,90000,3,3.0,1,B,4800,9.62,0,0.05,0,3
23,92000,3,5.0,3,B,4800,10.0,0,0.05,0,3
22,41000,2,6.0,3,D,2500,14.96,0,0.06,1,4
22,41000,0,4.0,5,A,6000,8.59,0,0.15,0,4
24,103641,3,8.0,5,B,4800,10.74,0,0.05,0,2
22,41000,0,2.0,1,B,3000,12.18,0,0.07,0,4
21,41000,2,5.0,4,A,5000,7.74,0,0.12,0,3
22,115000,3,4.0,3,A,4800,7.88,0,0.04,0,2
25,120000,3,9.0,4,C,4800,14.22,0,0.04,0,3
23,41000,0,5.0,0,A,6000,9.32,0,0.15,0,3
24,125000,3,6.0,4,A,4800,6.76,0,0.04,0,3
23,41000,0,0.0,5,B,4500,10.95,0,0.11,0,4
22,23000,3,6.0,5,C,4850,14.27,0,0.21,1,4
24,40000,3,0.0,1,A,4850,6.62,0,0.12,0,2
24,54000,3,0.0,2,A,4850,8.49,0,0.09,0,2
23,41000,0,4.0,3,B,7500,10.71,0,0.18,0,2
23,41000,0,7.0,0,B,5500,10.71,0,0.13,0,4
25,21600,3,0.0,1,C,4900,13.72,0,0.23,1,2
21,41004,0,5.0,5,B,24250,10.75,0,0.59,0,2
25,41004,2,9.0,5,A,4000,6.76,0,0.1,0,3
23,95000,3,4.0,4,B,10000,10.99,0,0.11,0,4
26,41004,0,5.0,5,B,16000,10.95,0,0.39,0,3
23,41004,0,8.0,5,A,10000,9.32,0,0.24,0,4
25,83000,3,0.0,1,C,10000,13.22,1,0.12,0,3
23,96000,3,7.0,4,B,10000,10.65,0,0.1,0,3
26,96000,3,11.0,2,E,10000,19.69,0,0.1,1,3
21,41033,0,2.0,0,C,5700,12.99,0,0.14,0,4
24,41100,2,2.0,5,B,9200,12.42,0,0.22,0,2
23,97000,3,7.0,1,C,10000,13.99,0,0.1,0,3
24,97850,3,5.0,2,A,10000,7.51,0,0.1,0,4
25,98000,3,9.0,0,B,10000,12.69,0,0.1,0,4
23,41196,0,7.0,1,B,16000,11.83,0,0.39,0,2
26,99000,3,5.0,4,A,10000,7.29,0,0.1,0,2
25,99275,3,1.0,4,C,10000,14.65,0,0.1,1,3
21,41200,2,3.0,4,B,8000,11.48,0,0.19,0,3
24,87996,3,8.0,0,D,10000,14.84,1,0.11,1,2
22,99996,3,1.0,1,A,10000,9.32,0,0.1,0,4
22,100000,3,3.0,1,B,10000,10.65,0,0.1,0,3
24,100000,3,5.0,4,A,10000,7.51,0,0.1,0,3
25,100000,3,3.0,5,A,10000,6.62,0,0.1,0,4
25,88000,3,9.0,1,E,10000,17.88,1,0.11,1,4
24,100000,3,4.0,2,E,10000,16.4,0,0.1,1,2
23,100000,3,0.0,4,B,10000,11.46,0,0.1,0,2
26,102000,3,5.0,3,A,10000,8.59,0,0.1,0,2
25,107000,3,0.0,5,A,10000,8.38,0,0.09,0,3
24,41500,0,8.0,1,A,8500,7.14,0,0.2,0,4
23,107500,3,7.0,3,A,10000,7.66,0,0.09,0,2
26,96000,3,2.0,1,D,10000,15.28,1,0.1,1,2
25,41508,0,9.0,1,C,1600,13.11,0,0.04,1,3
23,98000,3,0.0,1,E,10000,16.4,1,0.1,0,2
25,41520,2,9.0,3,A,4400,7.29,0,0.11,0,2
23,110000,3,5.0,0,A,10000,7.88,0,0.09,0,2
22,41600,2,4.0,1,B,12000,12.42,0,0.29,0,2
22,41600,0,0.0,0,B,6800,10.59,0,0.16,0,3
23,41600,0,7.0,1,C,7000,13.43,0,0.17,0,3
26,113000,3,3.0,2,C,10000,13.72,0,0.09,1,3
24,41600,0,0.0,2,A,10000,8.94,0,0.24,0,2
22,41600,0,2.0,1,D,3000,15.05,0,0.07,0,3
24,114800,3,6.0,4,A,10000,8.94,0,0.09,0,4
25,41664,0,6.0,2,A,4000,5.99,0,0.1,0,2
25,115000,3,6.0,3,A,10000,7.29,0,0.09,0,4
22,41717,2,5.0,5,B,20000,11.12,0,0.48,0,4
25,41718,2,3.0,5,A,5000,7.51,0,0.12,0,2
25,115000,3,3.0,3,B,10000,10.37,0,0.09,0,2
25,116000,3,5.0,0,C,10000,14.26,0,0.09,1,4
22,41784,0,6.0,0,A,5000,6.03,0,0.12,0,2
22,41800,0,3.0,5,A,3100,6.76,0,0.07,0,4
22,41820,0,4.0,4,A,2500,6.91,0,0.06,0,3
21,120000,3,2.0,0,B,10000,11.71,0,0.08,0,3
21,120000,3,4.0,0,B,10000,9.99,0,0.08,0,3
26,120000,3,11.0,2,C,10000,12.68,0,0.08,0,2
